chromosome	start_minus_20kb	end_plus_20kb	gene_name	bp_covered_v4.1	percent_covered_v4.1	bp_covered_r253	percent_covered_r253
chr2	176072721	176115944	HOXD13	42784	0.98984337	43223	1
chr2	176084216	176129754	HOXD11	44696	0.981509948	45538	1
chr2	176088790	176139942	HOXD10	50311	0.983558805	51152	1
chr2	176102719	176144937	HOXD9	41252	0.977118765	42218	1
chr2	176131550	176173226	HOXD4	40915	0.98174009	41676	1
chr2	177207595	177412697	NFE2L2	198562	0.968113426	205102	1
chr2	177372757	177579299	AGPS	201348	0.974852572	206542	1
chr2	177603244	178092777	PDE11A	471656	0.963481522	489533	1
chr2	178411414	178471512	PRKRA	59219	0.985373889	60098	1
chr2	178505989	178850802	TTN	325447	0.943836224	344813	1
chr2	181516672	181700665	CERKL	181224	0.984950514	183993	1
chr2	181653088	181700876	NEUROD1	46663	0.976458525	47788	1
chr2	182813275	182886637	FRZB	72233	0.984610561	73362	1
chr2	182889115	183058858	NCKAP1	165117	0.972747035	169743	1
chr2	186570056	186700901	ITGAV	128074	0.978822271	130845	1
chr2	187321964	187468460	CALCRL	144198	0.984313565	146496	1
chr2	187444230	187585760	TFPI	138662	0.979735745	141530	1
chr2	188954320	189032746	COL3A1	76574	0.976385382	78426	1
chr2	189011898	189245312	COL5A2	230430	0.987215848	233414	1
chr2	189540579	189603758	SLC40A1	62488	0.989062822	63179	1
chr2	189764085	189897629	PMS1	127715	0.956351465	133544	1
chr2	190035700	190082729	MSTN	46420	0.987050543	47029	1
chr2	190169735	190364193	HIBCH	191175	0.983117177	194458	1
chr2	190944358	191040960	STAT1	96436	0.998281609	96602	1
chr2	191009576	191171596	STAT4	160065	0.987933588	162020	1
chr2	197368515	197455091	SF3B1	84024	0.970523009	86576	1
chr2	197466584	197536737	HSPD1	66465	0.94742919	70153	1
chr2	197685369	197728395	MARS2	41629	0.96753126	43026	1
chr2	199249500	199491266	SATB2	237200	0.98111397	241766	1
chr2	201051433	201105750	NDUFB3	51110	0.940957711	54317	1
chr2	201162881	201249406	CASP10	78778	0.910465183	86525	1
chr2	201213443	201307711	CASP8	82692	0.877201171	91486	0.970488395
chr2	201600184	201663570	TMEM237	62348	0.983624144	63386	1
chr2	201624870	201718694	MPP4	91030	0.970220839	93824	1
chr2	201680267	201800956	ALS2	117539	0.973899858	120689	1
chr2	202186180	202258608	SUMO1	68303	0.943046888	72428	1
chr2	202356327	202587751	BMPR2	218308	0.943324806	231424	1
chr2	203686475	203758912	CD28	71344	0.984911026	72437	1
chr2	203847771	203893965	CTLA4	45354	0.98181582	46194	1
chr2	203916748	203981577	ICOS	63808	0.984250875	64829	1
chr2	204525475	205640162	PARD3B	1085346	0.973677813	1114481	0.999815195
chr2	206094817	206179509	NDUFS1	81815	0.966029849	84692	1
chr2	206139585	206182928	EEF1B2	41035	0.94675034	43343	1
chr2	206155316	206238047	GPR1	77959	0.942319082	82726	0.999939563
chr2	206423532	206641127	ADAM23	215068	0.988386682	217595	1
chr2	206745357	206816189	FASTKD2	61798	0.872458776	70832	1
chr2	207509737	207625988	CREB1	107087	0.921170571	116251	1
chr2	208088233	208132511	CRYGEP	41647	0.940579972	44278	1
chr2	208101607	208144524	CRYGD	42133	0.981732181	42917	1
chr2	208108137	208149828	CRYGC	40794	0.978484565	41691	1
chr2	208122573	208166158	CRYGB	42331	0.971228634	43585	1
chr2	208140740	208183589	CRYGA	40616	0.947886765	42849	1
chr2	208216227	208286074	IDH1	68063	0.974458459	69847	1
chr2	208246255	208378746	PIKFYVE	129063	0.974126544	132491	1
chr2	209404058	209754118	MAP2	345043	0.985668171	350060	1
chr2	209751993	210019300	UNC80	262333	0.981392182	267307	1
chr2	210167126	210245447	ACADL	76568	0.977617753	78321	1
chr2	210270150	210335174	MYL1	63848	0.98191437	65024	1
chr2	210457682	210699107	CPS1	238454	0.987693901	241425	1
chr2	211355717	212558841	ERBB4	1173054	0.975006732	1203124	1
chr2	214705646	214829683	BARD1	121509	0.979618985	124037	1
chr2	214911542	215158626	ABCA12	242911	0.983111007	247084	1
chr2	215291956	215369773	ATIC	74997	0.963761132	77817	1
chr2	215340440	215456073	FN1	113026	0.977454533	115633	1
chr2	215922584	216054096	MREG	127694	0.970968429	131512	1
chr2	215976329	216102955	PECR	122272	0.965615276	126626	1
chr2	216087464	216226303	XRCC5	135463	0.975684066	138839	1
chr2	216392414	216503053	SMARCAL1	108815	0.983513951	110639	1
chr2	216839458	216880064	TNP1	40606	1	40606	1
chr2	218142841	218186962	CXCR1	43888	0.994719068	44121	1
chr2	218239496	218283861	GPBAR1	41952	0.945610278	44365	1
chr2	218250392	218366793	PNKD	108701	0.933849366	116401	1
chr2	218362029	218416894	SLC11A1	50438	0.919311036	54865	1
chr2	218638764	218683443	BCS1L	43640	0.976745227	44679	1
chr2	218652069	218722716	STK36	66975	0.948023271	70647	1
chr2	218761749	218835293	CYP27A1	71584	0.973349288	73544	1
chr2	218802383	218852086	PRKAG3	47598	0.957648432	49703	1
chr2	218860852	218919581	WNT10A	58092	0.98915357	58729	1
chr2	218961087	219005657	FEV	42379	0.950841373	44570	1
chr2	219034424	219080921	IHH	45768	0.984321569	46497	1
chr2	219055317	219180865	NHEJ1	123921	0.987040813	125548	1
chr2	219189772	219238994	ABCB6	47180	0.958514485	49222	1
chr2	219259267	219306900	DNAJB2	47238	0.99170743	47633	1
chr2	219398377	219446734	DES	47179	0.975639514	48357	1
chr2	219518948	219563809	CHPF	44198	0.985221016	44861	1
chr2	219530728	219591859	OBSL1	59547	0.974088433	61131	1
chr2	219549162	219595711	INHA	44477	0.955487766	46549	1
chr2	219607394	219661980	SLC4A3	53620	0.982303155	54586	1
chr2	222179888	222318996	PAX3	136515	0.981359807	139108	1
chr2	222840942	222964639	ACSL3	116588	0.942528921	123697	1
chr2	223031814	223218399	KCNE4	181766	0.974172629	186585	1
chr2	223937463	223987714	MRPL44	48427	0.963702215	50251	1
chr2	224450150	224605397	CUL3	151863	0.978202477	155247	1
chr2	226711317	226819759	IRS1	106323	0.980459601	108442	1
chr2	226982711	227184453	COL4A4	198970	0.986259678	201742	1
chr2	227144565	227334792	COL4A3	184648	0.970671881	190227	1
chr2	227305151	227377836	MFF	71377	0.98200454	72685	1
chr2	227663763	227738028	SLC19A3	70983	0.955806908	74265	1
chr2	229743838	229943239	TRIP12	188446	0.945060456	199401	1
chr2	230147293	230245729	SP110	94060	0.955544719	98436	1
chr2	231088230	231145042	HTR2B	54014	0.950749842	56812	1
chr2	231375710	231421164	B3GNT7	44107	0.970365644	45454	1
chr2	231901809	231946396	NPPC	42998	0.964361809	44587	1
chr2	231941245	232364350	DIS3L2	415607	0.982278631	423105	1
chr2	232459827	232507834	ECEL1	45774	0.95348595	48007	1
chr2	232500463	232545716	PRSS56	44164	0.975935297	45253	1
chr2	232505993	232556667	CHRND	49395	0.974760232	50674	1
chr2	232519692	232568115	CHRNG	47250	0.975775974	48423	1
chr2	232677299	232880575	GIGYF2	196075	0.964575257	203276	1
chr2	232745802	232796565	KCNJ13	49875	0.982506944	50763	1
chr2	233012672	233055057	NEU2	40610	0.958121977	42385	1
chr2	233039967	233227903	INPP5D	147314	0.78385195	187936	1
chr2	233190051	233315674	ATG16L1	120846	0.961973524	125623	1
chr2	233287816	233367055	SAG	77566	0.978886659	79239	1
chr2	233334507	233492104	DGKD	153244	0.972378916	157597	1
chr2	233597645	233793310	UGT1A8	189139	0.966647075	195665	1
chr2	233616454	233793305	UGT1A10	170865	0.966152298	176851	1
chr2	233651898	233793300	UGT1A9	136113	0.962596003	141402	1
chr2	233661938	233793299	UGT1A7	126283	0.961343169	131361	1
chr2	233671607	233793300	UGT1A6	116855	0.960244221	121693	1
chr2	233692992	233793299	UGT1A5	95785	0.954918401	100307	1
chr2	233698778	233793299	UGT1A4	90101	0.953237905	94521	1
chr2	233709108	233793299	UGT1A3	79976	0.949935266	84191	1
chr2	233740248	233793299	UGT1A1	50292	0.94799344	53051	1
chr2	234030679	234097134	SPP2	65503	0.985674517	66455	1
chr2	236547787	236602354	ACKR3	52187	0.956383895	54567	1
chr2	237304003	237434375	COL6A3	127549	0.978346577	130372	1
chr2	237465428	237575322	MLPH	100122	0.911077948	109894	1
chr2	237546574	237587175	PRLH	39416	0.970813527	40601	1
chr2	238224044	238310102	PER2	82320	0.956564178	86058	1
chr2	238828032	238930534	TWIST2	68720	0.670425943	102160	0.99666348
chr2	239028168	239421654	HDAC4	375331	0.953861128	393486	1
chr2	239872450	240045345	NDUFA10	143612	0.830631308	172895	1
chr2	240566734	240637705	CAPN10	64634	0.910710008	70971	1
chr2	240693761	240841036	KIF1A	138532	0.940634867	147275	1
chr2	240848824	240900502	AGXT	50241	0.972193196	51678	1
chr2	241086099	241170264	PASK	79109	0.939927523	84165	1
chr2	241168509	241245377	ANO7	70716	0.919966696	76868	1
chr2	241207264	241337061	HDLBP	125565	0.96739524	129797	1
chr2	241714602	241788816	D2HGDH	67844	0.914167138	74214	1
chr2	241756822	241824287	GAL3ST2	51695	0.766249166	67465	1
chr2	241829884	241878894	PDCD1	39122	0.798245256	49010	1
chr20	122590	165751	DEFB126	41667	0.965385417	43161	1
chr20	342835	417559	TRIB3	72159	0.965673679	74724	1
chr20	740080	796015	SLC52A3	53352	0.9538214	55935	1
chr20	938452	1022311	RSPO4	81507	0.971952921	83859	1
chr20	1206056	1316421	RAD21L1	102719	0.93072079	110365	1
chr20	1348978	1413172	FKBP1A	63043	0.982069975	64194	1
chr20	1874167	1960592	SIRPA	82512	0.954723749	86425	1
chr20	1958757	2014285	PDYN	55072	0.991787927	55528	1
chr20	2360901	2452753	TGM6	88809	0.966870618	91852	1
chr20	2632593	2678393	NOP56	43942	0.959432314	45800	1
chr20	2638395	2684219	IDH3B	43884	0.957664106	45824	1
chr20	3062556	3104724	AVP	40625	0.963408272	42168	1
chr20	3188868	3243870	ITPA	51504	0.936402313	55002	1
chr20	3207417	3259559	SLC4A11	50079	0.960434966	52142	1
chr20	3647965	3702246	ADAM33	52744	0.971684383	54281	1
chr20	3868839	3949882	PANK2	76569	0.944794739	81043	1
chr20	4666350	4721590	PRNP	54577	0.987997828	55240	1
chr20	4701909	4748460	PRND	46159	0.991579128	46551	1
chr20	4832356	5030293	SLC23A2	190418	0.962013166	197937	1
chr20	5282040	5334369	PROKR2	51937	0.992508934	52329	1
chr20	6054845	6143544	FERMT1	87159	0.98263791	88699	1
chr20	6747686	6800246	BMP2	52223	0.99358828	52560	1
chr20	8057251	8988360	PLCB1	914836	0.982522991	931109	1
chr20	9048763	9501242	PLCB4	446171	0.986059022	452479	1
chr20	10198830	10327418	SNAP25	126513	0.983863191	128588	1
chr20	10381009	10454222	MKKS	69721	0.952303553	73213	1
chr20	10617684	10693999	JAG1	75515	0.989517133	76315	1
chr20	13765007	13841580	NDUFAF5	76185	0.99493294	76573	1
chr20	13975369	16073197	MACROD2	2062093	0.982965715	2097828	1
chr20	17473905	17589220	BFSP1	112222	0.973177817	115315	1
chr20	17949018	18011122	MGME1	58454	0.941227618	62104	1
chr20	18487520	18581415	SEC23B	90941	0.968539326	93895	1
chr20	19737606	20022459	RIN2	277803	0.975250392	284853	1
chr20	20014368	20076046	CRNKL1	60528	0.981354778	61678	1
chr20	22561005	22605455	FOXA2	43927	0.988233971	44450	1
chr20	23025633	23069741	THBD	43892	0.995102929	44108	1
chr20	23606706	23658473	CST3	50323	0.972105782	51767	1
chr20	25050885	25102365	VSX1	49259	0.956857032	51480	1
chr20	25274742	25410835	ABHD12	130951	0.962217013	136093	1
chr20	31617912	31665006	COX4I2	44511	0.945152249	47094	1
chr20	31644452	31743989	BCL2L1	93404	0.938384721	99537	1
chr20	31799308	31854689	MYLK2	54705	0.987793648	55381	1
chr20	32338330	32459319	ASXL1	116886	0.966087826	120989	1
chr20	32742385	32829356	DNMT3B	82690	0.950776696	86971	1
chr20	33387955	33463892	SNTA1	68773	0.905658638	75937	1
chr20	33655477	33706385	E2F1	47311	0.929343129	50908	1
chr20	33791348	33874366	CHMP4B	80769	0.97290949	83018	1
chr20	33973646	34128308	RALY	150284	0.971693111	154662	1
chr20	34174569	34289344	ASIP	101441	0.883824875	71549	0.623384883
chr20	34260268	34331802	AHCY	69642	0.973551039	71534	1
chr20	34343241	34560748	ITCH	208225	0.957325511	217507	1
chr20	34908432	34976027	GSS	66568	0.984806569	67595	1
chr20	34970376	35010497	MIR499A	39120	0.975050472	40121	1
chr20	35152072	35236240	PROCR	78140	0.928381333	84168	1
chr20	35413347	35474746	GDF5	58616	0.954673529	61399	1
chr20	36071504	36252799	EPB41L1	176961	0.976094211	181295	1
chr20	36869773	36971901	SAMHD1	97464	0.954331819	102128	1
chr20	36976349	37115997	RBL1	128521	0.920321093	139648	1
chr20	37231082	37281835	GHRH	49080	0.967036431	50753	1
chr20	37324685	37426050	SRC	97921	0.966023775	101365	1
chr20	37501206	37543690	NNAT	41910	0.986489031	42484	1
chr20	38107385	38186578	TGM2	75484	0.953165052	79193	1
chr20	40665848	40709236	MAFB	42558	0.980870287	43388	1
chr20	41008822	41144487	TOP1	133868	0.986754137	135665	1
chr20	41116960	41216801	PLCG1	97346	0.975010266	99841	1
chr20	41158448	41337672	ZHX3	171304	0.95580949	179224	1
chr20	41320920	41380582	LPIN3	58435	0.979434146	59662	1
chr20	41382083	41638384	CHD6	251142	0.979871323	256301	1
chr20	42052752	43209970	PTPRT	1124482	0.971711467	1157218	1
chr20	43469442	43570950	L3MBTL1	97912	0.964574221	101508	1
chr20	44091695	44207578	JPH2	110916	0.957137803	115883	1
chr20	44335700	44454596	HNF4A	112593	0.946987283	118896	1
chr20	44599522	44672233	ADA	71260	0.980044285	72711	1
chr20	44946479	45100021	STK4	151176	0.984590535	153542	1
chr20	45071214	45121127	KCNS1	49372	0.98916114	49913	1
chr20	45187033	45229768	SEMG1	40655	0.951327951	42735	1
chr20	45305288	45368424	SDC4	62178	0.984826406	63136	1
chr20	45870144	45918820	CTSA	46308	0.951351796	48676	1
chr20	45878621	45932155	PLTP	51450	0.961071469	53534	1
chr20	45928660	45992203	ZNF335	61781	0.972270746	63543	1
chr20	45988908	46036561	MMP9	45148	0.947432481	47653	1
chr20	46098278	46149863	CD40	49687	0.963206358	51585	1
chr20	46664365	46709444	TP53RK	42802	0.949488675	45079	1
chr20	46689649	46756347	SLC2A10	64891	0.972907733	66698	1
chr20	48901711	49056693	ARFGEF2	148990	0.961337446	154982	1
chr20	49483874	49588137	PTGIS	102001	0.978304864	104263	1
chr20	49612945	49733878	B4GALT5	115246	0.952973961	120933	1
chr20	50490321	50605241	PTPN1	113458	0.987278107	114920	1
chr20	50914867	50978555	DPM1	62771	0.985601683	63688	1
chr20	51366957	51582831	NFATC2	210392	0.974605557	215874	1
chr20	51762331	51822521	SALL4	56582	0.940056488	60190	1
chr20	54133446	54193986	CYP24A1	59667	0.985579782	60540	1
chr20	56228732	56269815	MC3R	40559	0.987245333	41083	1
chr20	56349389	56412337	AURKA	61702	0.980205884	62948	1
chr20	57148753	57286641	BMP7	135126	0.97996925	137888	1
chr20	58369122	58471101	VAPB	96350	0.944802361	101979	1
chr20	58631253	58699526	STX16	65908	0.965359659	68273	1
chr20	58798919	58870903	GNAS-AS1	70655	0.981537564	71984	1
chr20	58819718	58931192	GNAS	109219	0.979771068	111474	1
chr20	58999254	59046654	TUBB1	46218	0.975063291	47400	1
chr20	59280443	59345992	EDN3	65358	0.997086149	65549	1
chr20	62123769	62202514	SS18L1	77056	0.978551019	78745	1
chr20	62443497	62495995	GATA5	49616	0.945102671	52498	1
chr20	62796244	62861159	COL9A3	62570	0.963875838	64915	1
chr20	63323223	63398401	CHRNA4	65267	0.868166219	75178	1
chr20	63508001	63557376	PTK6	45258	0.916617722	49375	1
chr20	63637810	63716253	RTEL1	71360	0.909705136	77869	0.992682585
chr20	63875126	63956031	DNAJC5	76608	0.946888326	80905	1
chr20	63961132	64053100	PRPF6	76057	0.826994172	91968	1
chr20	64027582	64069639	SOX18	39554	0.940485532	42057	1
chr21	14088813	14230891	LIPI	127697	0.898780951	142078	1
chr21	17768974	17839386	C21orf91	69889	0.992572289	70412	1
chr21	18249116	18505879	TMPRSS15	247736	0.964843065	256763	1
chr21	25860550	26191128	APP	320377	0.969141927	330578	1
chr21	26815755	26865409	ADAMTS1	48506	0.97688001	49654	1
chr21	28908144	29012956	LTN1	100907	0.962742816	104812	1
chr21	29516933	29960033	GRIK1	435852	0.983642519	443100	1
chr21	31639622	31688931	SOD1	47639	0.966131943	49309	1
chr21	32271813	32334784	MRAP	60207	0.956106779	62971	1
chr21	33005935	33049196	OLIG2	42879	0.991169876	43261	1
chr21	33209901	33285675	IFNAR2	73438	0.969171484	75774	1
chr21	33246367	33330187	IL10RB	77682	0.926771654	81590	0.973395371
chr21	33304429	33379864	IFNAR1	68616	0.909604295	73205	0.970438126
chr21	34053578	34126260	SLC5A3	71662	0.985966264	72682	1
chr21	34344024	34391389	KCNE2	44390	0.937189908	47365	1
chr21	34426688	34532210	KCNE1	91792	0.869884953	105522	1
chr21	34493142	34635113	RCAN1	140778	0.991596875	141971	1
chr21	34767801	36024667	RUNX1	1230457	0.978988214	1256866	1
chr21	36049941	36093166	CBR1	42058	0.973001735	43225	1
chr21	36115079	36166562	CBR3	47333	0.919390867	51483	1
chr21	36440621	36596569	CLDN14	149530	0.958845256	154142	0.988419217
chr21	36679115	36769917	SIM2	89061	0.980826414	90802	1
chr21	36730888	37010236	HLCS	273468	0.978950986	279348	1
chr21	37345573	37546358	DYRK1A	197031	0.981303384	200785	1
chr21	37587373	38141345	KCNJ6	536518	0.968492992	553972	1
chr21	38101451	38176511	DSCR8	72882	0.970983213	75060	1
chr21	38360027	38681780	ERG	315815	0.98154485	321753	1
chr21	39164176	39341559	BRWD1	171519	0.96694159	177383	1
chr21	39536442	39693137	B3GALT5	152430	0.972781518	156695	1
chr21	39990999	40867158	DSCAM	824425	0.94095364	876159	1
chr21	41444305	41551116	TMPRSS2	100544	0.941326268	106811	1
chr21	41719369	41787089	RIPK4	64920	0.958653278	67720	1
chr21	42342282	42386535	TFF1	40321	0.911147267	44253	1
chr21	42351837	42416091	TMPRSS3	61433	0.956096119	64254	1
chr21	42823094	42899568	WDR4	68572	0.896670764	76474	1
chr21	42859644	42933304	NDUFV3	65864	0.894162368	73660	1
chr21	43033191	43096943	CBS	32226	0.505490024	63752	1
chr21	43072956	43127587	U2AF1	38718	0.708718493	54631	1
chr21	43149008	43192805	CRYAA	13396	0.305865699	43797	1
chr21	43752511	43796445	CSTB	40867	0.930190741	43934	1
chr21	43992309	44126552	TRAPPC10	117701	0.876775698	134243	1
chr21	44226339	44282216	DNMT3L	46367	0.82980475	55877	1
chr21	44265838	44318648	AIRE	51843	0.981689074	52810	1
chr21	44477893	44731572	TSPEAR	231141	0.911155437	253679	1
chr21	44865953	44951989	ITGB2	81010	0.941582593	86036	1
chr21	45053853	45246560	ADARB1	185298	0.961553031	192707	1
chr21	45243928	45307898	POFUT2	61835	0.96662498	63970	1
chr21	45385165	45533720	COL18A1	111964	0.753687187	148555	1
chr21	45961737	46025050	COL6A1	30662	0.484292325	63313	1
chr21	46078097	46152849	COL6A2	61969	0.828994542	73832	0.987692637
chr21	46304141	46465769	PCNT	151585	0.937863489	161628	1
chr21	46438891	46590015	DIP2A	147380	0.975225643	151124	1
chr22	17064954	17135694	IL17RA	67124	0.948883234	70740	1
chr22	17339949	17578149	CECR2	227235	0.953967254	238200	1
chr22	17572136	17648749	ATP6V1E1	71427	0.932309138	76613	1
chr22	18057920	18151138	PEX26	88771	0.952294621	81803	0.877545109
chr22	18090331	18166554	TUBA8	71779	0.941697388	49392	0.647993388
chr22	18886028	18934238	DGCR6	24054	0.498942128	0	0
chr22	18892777	18956553	PRODH	37114	0.581943051	11836	0.185587055
chr22	18950514	19014628	DGCR5	60792	0.948186044	64114	1
chr22	19016282	19142454	DGCR2	121309	0.961457376	126172	1
chr22	19155581	19198739	SLC25A1	41764	0.967700079	43158	1
chr22	19159473	19311719	CLTCL1	146634	0.963138605	152246	1
chr22	19310698	19467450	HIRA	153773	0.980995458	156752	1
chr22	19702945	19744771	GP1BB	38616	0.923253479	41826	1
chr22	19736703	19803593	TBX1	66005	0.986769323	66890	1
chr22	19763223	19874939	GNB1L	110669	0.990628021	111716	1
chr22	19855517	19961820	TXNRD2	97906	0.921008814	106303	1
chr22	19921607	19989975	COMT	64758	0.947197519	68368	1
chr22	20060232	20131877	DGCR8	67790	0.946193035	71645	1
chr22	20221415	20303246	RTN4R	76419	0.933863695	81831	1
chr22	20404815	20457826	SCARF2	51419	0.969968497	53011	1
chr22	20754113	20807720	SERPIND1	52500	0.979349712	53607	1
chr22	20839007	20911214	SNAP29	69238	0.958882103	72207	1
chr22	20897407	20973747	CRKL	71153	0.932053969	76340	1
chr22	20962269	21019032	LZTR1	55036	0.969575251	56763	1
chr22	21734500	21887680	MAPK1	144979	0.946461679	0	0
chr22	23159704	23338037	BCR	175056	0.981624265	178333	1
chr22	23553125	23600302	IGLL1	44876	0.951226233	47177	1
chr22	23766931	23858008	SMARCB1	82055	0.900940962	91077	1
chr22	23874383	23915227	MIF	39415	0.965013221	35136	0.860248751
chr22	23991192	24198628	CABIN1	169666	0.817919744	177236	0.854412927
chr22	24250817	24437739	SPECC1L	179379	0.95964627	186922	1
chr22	24397879	24462357	ADORA2A	63791	0.989345203	64478	1
chr22	24474107	24548390	UPB1	71395	0.961121656	74283	1
chr22	25179858	25227359	CRYBB3	46020	0.968821709	47501	1
chr22	25192564	25251870	CRYBB2	56436	0.95160692	59306	1
chr22	26423423	26503837	HPS4	75782	0.94239809	80414	1
chr22	26579278	26638027	CRYBB1	56414	0.960254643	58749	1
chr22	26601963	26650669	CRYBA4	47046	0.965917957	48706	1
chr22	26626411	26696475	MIAT	67773	0.967301325	70064	1
chr22	27728277	27821756	MN1	90688	0.970143027	93129	0.996255844
chr22	28667743	28762422	CHEK2	88858	0.938518573	94679	1
chr22	28774555	28820597	XBP1	44145	0.958798488	46042	1
chr22	28863572	29077488	ZNRF3	205138	0.958965201	213916	1
chr22	29248009	29320525	EWSR1	69781	0.962284186	72516	1
chr22	29460218	29511390	NEFH	49779	0.972778082	51172	1
chr22	29534808	29601327	NIPSNAP1	61554	0.925359672	66519	1
chr22	29583556	29718598	NF2	128982	0.955125072	135042	1
chr22	30220453	30266759	LIF	45881	0.990821924	46306	1
chr22	30534635	30594665	GAL3ST1	58795	0.979426953	60030	1
chr22	30587003	30647271	TCN2	55675	0.923790403	60268	1
chr22	31305804	31366346	PATZ1	44857	0.740923656	60542	1
