gene	ref	chrom	start	end	mandelker	cosmic	high_priority	ClinGen	CPIC	Counsyl	ACMG	HTD	NCCN_ESMO	ACOG
TNNI3K	GRCh38	chr1	74235387	74544428	yes	no	no	0	0	0	0	0	0	0
LHX8	GRCh38	chr1	75128434	75161533	yes	no	no	0	0	0	0	0	0	0
ACADM	GRCh38	chr1	75724347	75787575	yes	no	yes	1	0	1	0	0	0	0
ST6GALNAC3	GRCh38	chr1	76074746	76634603	yes	no	no	0	0	0	0	0	0	0
ST6GALNAC5	GRCh38	chr1	76867480	77067546	yes	no	no	0	0	0	0	0	0	0
NEXN	GRCh38	chr1	77888513	77943895	yes	no	yes	1	0	0	0	0	0	0
FUBP1	GRCh38	chr1	77944055	77979110	no	yes	no	0	0	0	0	0	0	0
PTGFR	GRCh38	chr1	78303884	78540701	no	no	yes	0	1	0	0	0	0	0
UOX	GRCh38	chr1	84363706	84397831	yes	no	no	0	0	0	0	0	0	0
BCL10	GRCh38	chr1	85265776	85276632	yes	yes	no	0	0	0	0	0	0	0
LMO4	GRCh38	chr1	87328880	87348923	yes	no	no	0	0	0	0	0	0	0
ZNF644	GRCh38	chr1	90915298	91022272	yes	no	no	0	0	0	0	0	0	0
TGFBR3	GRCh38	chr1	91680343	91906335	yes	no	no	0	0	0	0	0	0	0
GLMN	GRCh38	chr1	92246402	92298987	yes	no	no	0	0	0	0	0	0	0
GFI1	GRCh38	chr1	92473043	92486925	yes	no	no	0	0	0	0	0	0	0
EVI5	GRCh38	chr1	92508696	92792404	yes	no	no	0	0	0	0	0	0	0
RPL5	GRCh38	chr1	92832013	92841924	yes	yes	no	0	0	0	0	0	0	0
GCLM	GRCh38	chr1	93885199	93909456	yes	no	no	0	0	0	0	0	0	0
ABCA4	GRCh38	chr1	93992834	94121148	yes	no	no	0	0	0	0	0	0	0
ABCD3	GRCh38	chr1	94418389	94518666	yes	no	no	0	0	0	0	0	0	0
DPYD	GRCh38	chr1	97077743	97995000	yes	no	yes	0	3	1	0	0	0	0
DPYD-AS1	GRCh38	chr1	97095923	97322955	yes	no	no	0	0	0	0	0	0	0
AGL	GRCh38	chr1	99850361	99924023	yes	no	yes	0	0	1	0	0	0	0
SLC35A3	GRCh38	chr1	99969351	100035634	yes	no	yes	0	0	1	0	0	0	0
DBT	GRCh38	chr1	100186919	100249834	yes	no	yes	1	0	1	0	0	0	0
CDC14A	GRCh38	chr1	100345001	100520277	no	no	yes	1	0	0	0	0	0	0
VCAM1	GRCh38	chr1	100719742	100739045	yes	no	no	0	0	0	0	0	0	0
EXTL2	GRCh38	chr1	100872372	100895179	yes	no	no	0	0	0	0	0	0	0
COL11A1	GRCh38	chr1	102876467	103108872	yes	no	no	0	0	0	0	0	0	0
NTNG1	GRCh38	chr1	107140007	107483458	yes	no	no	0	0	0	0	0	0	0
GPSM2	GRCh38	chr1	108875350	108934545	yes	no	yes	1	0	0	0	0	0	0
CELSR2	GRCh38	chr1	109249539	109275751	yes	no	no	0	0	0	0	0	0	0
SORT1	GRCh38	chr1	109309568	109397918	yes	no	no	0	0	0	0	0	0	0
GNAI3	GRCh38	chr1	109548615	109600195	yes	no	no	0	0	0	0	0	0	0
GNAT2	GRCh38	chr1	109603254	109619929	yes	no	no	0	0	0	0	0	0	0
GSTM1	GRCh38	chr1	109687814	109709039	yes	no	yes	0	2	0	0	0	0	0
GSTM3	GRCh38	chr1	109733932	109741038	yes	no	no	0	0	0	0	0	0	0
CSF1	GRCh38	chr1	109910242	109930992	yes	no	no	0	0	0	0	0	0	0
ALX3	GRCh38	chr1	110059870	110070672	yes	no	no	0	0	0	0	0	0	0
RBM15	GRCh38	chr1	110338506	110346681	yes	yes	no	0	0	0	0	0	0	0
PROK1	GRCh38	chr1	110451149	110457358	yes	no	no	0	0	0	0	0	0	0
KCNA2	GRCh38	chr1	110519837	110631474	no	no	yes	1	0	0	0	0	0	0
KCND3	GRCh38	chr1	111770662	111989155	yes	no	no	0	0	0	0	0	0	0
SLC16A1	GRCh38	chr1	112911847	112957013	yes	no	no	0	0	0	0	0	0	0
LRIG2	GRCh38	chr1	113073198	113132260	yes	no	no	0	0	0	0	0	0	0
PTPN22	GRCh38	chr1	113813811	113871753	yes	no	no	0	0	0	0	0	0	0
AP4B1	GRCh38	chr1	113894194	113905201	yes	no	no	0	0	0	0	0	0	0
TRIM33	GRCh38	chr1	114392790	114511203	yes	yes	no	0	0	0	0	0	0	0
AMPD1	GRCh38	chr1	114673090	114695618	yes	no	no	0	0	0	0	0	0	0
NRAS	GRCh38	chr1	114704469	114716771	yes	yes	yes	1	0	0	0	0	0	0
CSDE1	GRCh38	chr1	114716913	114758676	yes	no	no	0	0	0	0	0	0	0
TSHB	GRCh38	chr1	115029826	115034302	yes	no	no	0	0	0	0	0	0	0
NGF	GRCh38	chr1	115285917	115338249	yes	no	no	0	0	0	0	0	0	0
VANGL1	GRCh38	chr1	115641970	115698224	yes	no	no	0	0	0	0	0	0	0
CASQ2	GRCh38	chr1	115700007	115768781	yes	no	no	0	0	0	0	0	0	0
ATP1A1	GRCh38	chr1	116372668	116410261	no	yes	no	0	0	0	0	0	0	0
MAN1A2	GRCh38	chr1	117367449	117528872	yes	no	no	0	0	0	0	0	0	0
TENT5C	GRCh38	chr1	117606048	117628389	no	yes	no	0	0	0	0	0	0	0
SPAG17	GRCh38	chr1	117953590	118185228	yes	no	no	0	0	0	0	0	0	0
TBX15	GRCh38	chr1	118883046	118989556	yes	no	no	0	0	0	0	0	0	0
HSD3B2	GRCh38	chr1	119414931	119423035	yes	no	no	0	0	0	0	0	0	0
HSD3B1	GRCh38	chr1	119507198	119515054	yes	no	no	0	0	0	0	0	0	0
PHGDH	GRCh38	chr1	119648411	119744226	yes	no	yes	1	0	1	0	0	0	0
HMGCS2	GRCh38	chr1	119748002	119768905	yes	no	yes	1	0	0	0	0	0	0
NOTCH2	GRCh38	chr1	119911553	120100779	yes	yes	no	0	0	0	0	0	0	0
PEX11B	GRCh38	chr1	145911350	145918717	yes	no	yes	1	0	0	0	0	0	0
RBM8A	GRCh38	chr1	145917714	145927678	yes	no	yes	1	0	0	0	0	0	0
TXNIP	GRCh38	chr1	145992435	145996579	yes	no	no	0	0	0	0	0	0	0
FMO5	GRCh38	chr1	147175351	147243050	yes	no	no	0	0	0	0	0	0	0
CHD1L	GRCh38	chr1	147242654	147295765	yes	no	no	0	0	0	0	0	0	0
BCL9	GRCh38	chr1	147541501	147626216	yes	yes	no	0	0	0	0	0	0	0
GJA5	GRCh38	chr1	147756199	147773362	yes	no	no	0	0	0	0	0	0	0
GJA8	GRCh38	chr1	147907956	147909257	yes	no	no	0	0	0	0	0	0	0
PDE4DIP	GRCh38	chr1	148808181	149048286	no	yes	no	0	0	0	0	0	0	0
FCGR1A	GRCh38	chr1	149782671	149792518	yes	no	no	0	0	0	0	0	0	0
SF3B4	GRCh38	chr1	149923317	149927803	yes	no	no	0	0	0	0	0	0	0
VPS45	GRCh38	chr1	150067279	150145329	yes	no	no	0	0	0	0	0	0	0
PRPF3	GRCh38	chr1	150321479	150353233	yes	no	no	0	0	0	0	0	0	0
ECM1	GRCh38	chr1	150508062	150513789	yes	no	no	0	0	0	0	0	0	0
ADAMTSL4	GRCh38	chr1	150549369	150560937	yes	no	no	0	0	0	0	0	0	0
CTSK	GRCh38	chr1	150796208	150808260	yes	no	yes	0	0	1	0	0	0	0
ARNT	GRCh38	chr1	150809713	150876708	no	yes	no	0	0	0	0	0	0	0
SETDB1	GRCh38	chr1	150926263	150964744	no	yes	no	0	0	0	0	0	0	0
MLLT11	GRCh38	chr1	151060397	151069544	yes	yes	no	0	0	0	0	0	0	0
RFX5	GRCh38	chr1	151340640	151347357	yes	no	no	0	0	0	0	0	0	0
POGZ	GRCh38	chr1	151402724	151459494	yes	no	yes	1	0	0	0	0	0	0
FLG	GRCh38	chr1	152302165	152325239	yes	no	yes	0	0	0	0	1	0	0
LCE5A	GRCh38	chr1	152510803	152512177	yes	no	no	0	0	0	0	0	0	0
LCE3B	GRCh38	chr1	152613811	152614098	yes	no	no	0	0	0	0	0	0	0
S100A7	GRCh38	chr1	153457744	153460651	no	yes	no	0	0	0	0	0	0	0
GATAD2B	GRCh38	chr1	153789030	153923360	yes	no	no	0	0	0	0	0	0	0
TPM3	GRCh38	chr1	154155304	154194648	yes	yes	no	0	0	0	0	0	0	0
HAX1	GRCh38	chr1	154272589	154275875	yes	no	no	0	0	0	0	0	0	0
IL6R	GRCh38	chr1	154405193	154469450	yes	no	no	0	0	0	0	0	0	0
CHRNB2	GRCh38	chr1	154567778	154580013	yes	no	no	0	0	0	0	0	0	0
ADAR	GRCh38	chr1	154582057	154628013	yes	no	no	0	0	0	0	0	0	0
KCNN3	GRCh38	chr1	154697455	154870281	yes	no	no	0	0	0	0	0	0	0
FLAD1	GRCh38	chr1	154983338	154993111	no	no	yes	1	0	0	0	0	0	0
DPM3	GRCh38	chr1	155139891	155140595	yes	no	no	0	0	0	0	0	0	0
MUC1	GRCh38	chr1	155185824	155192916	no	yes	no	0	0	0	0	0	0	0
GBA	GRCh38	chr1	155234452	155244699	yes	no	yes	1	1	1	0	1	0	1
CLK2	GRCh38	chr1	155262868	155278491	yes	no	no	0	0	0	0	0	0	0
HCN3	GRCh38	chr1	155277463	155289848	yes	no	no	0	0	0	0	0	0	0
PKLR	GRCh38	chr1	155289293	155301438	yes	no	no	0	0	0	0	0	0	0
FDPS	GRCh38	chr1	155308748	155320666	no	no	yes	0	1	0	0	0	0	0
GON4L	GRCh38	chr1	155749662	155859400	yes	no	no	0	0	0	0	0	0	0
RIT1	GRCh38	chr1	155897808	155911404	no	no	yes	1	0	0	0	0	0	0
LAMTOR2	GRCh38	chr1	156054782	156058506	yes	no	no	0	0	0	0	0	0	0
RAB25	GRCh38	chr1	156061160	156070504	yes	no	no	0	0	0	0	0	0	0
LMNA	GRCh38	chr1	156082573	156140089	yes	yes	yes	0	0	0	1	0	0	0
SEMA4A	GRCh38	chr1	156147366	156177752	yes	no	no	0	0	0	0	0	0	0
IQGAP3	GRCh38	chr1	156525405	156572604	yes	no	no	0	0	0	0	0	0	0
BCAN	GRCh38	chr1	156641390	156659532	yes	no	no	0	0	0	0	0	0	0
PRCC	GRCh38	chr1	156750610	156800815	yes	yes	no	0	0	0	0	0	0	0
NTRK1	GRCh38	chr1	156815640	156881850	yes	yes	yes	0	0	1	0	0	0	0
FCRL4	GRCh38	chr1	157573747	157598085	no	yes	no	0	0	0	0	0	0	0
OR10X1	GRCh38	chr1	158578919	158579899	yes	no	no	0	0	0	0	0	0	0
SPTA1	GRCh38	chr1	158610704	158686715	yes	no	no	0	0	0	0	0	0	0
ACKR1	GRCh38	chr1	159203307	159206500	yes	no	no	0	0	0	0	0	0	0
CRP	GRCh38	chr1	159712289	159714589	yes	no	no	0	0	0	0	0	0	0
KCNJ10	GRCh38	chr1	159998651	160070160	yes	no	no	0	0	0	0	0	0	0
PIGM	GRCh38	chr1	160024953	160031990	yes	no	no	0	0	0	0	0	0	0
ATP1A2	GRCh38	chr1	160115759	160143591	yes	no	no	0	0	0	0	0	0	0
PEX19	GRCh38	chr1	160276812	160286348	yes	no	yes	1	0	0	0	0	0	0
NCSTN	GRCh38	chr1	160343316	160358952	yes	no	no	0	0	0	0	0	0	0
VANGL2	GRCh38	chr1	160400564	160428670	yes	no	no	0	0	0	0	0	0	0
CD244	GRCh38	chr1	160830160	160862887	yes	no	no	0	0	0	0	0	0	0
USF1	GRCh38	chr1	161039251	161045977	yes	no	no	0	0	0	0	0	0	0
PPOX	GRCh38	chr1	161166056	161178013	yes	no	no	0	0	0	0	0	0	0
B4GALT3	GRCh38	chr1	161171310	161177968	yes	no	no	0	0	0	0	0	0	0
NDUFS2	GRCh38	chr1	161197104	161214395	yes	no	no	0	0	0	0	0	0	0
FCER1G	GRCh38	chr1	161215234	161220699	yes	no	no	0	0	0	0	0	0	0
APOA2	GRCh38	chr1	161222292	161223631	yes	no	no	0	0	0	0	0	0	0
NR1I3	GRCh38	chr1	161229666	161238244	yes	no	no	0	0	0	0	0	0	0
MPZ	GRCh38	chr1	161304735	161309972	yes	no	no	0	0	0	0	0	0	0
SDHC	GRCh38	chr1	161314381	161371964	yes	yes	yes	0	0	0	1	0	1	0
FCGR2A	GRCh38	chr1	161505430	161524013	yes	no	no	0	0	0	0	0	0	0
FCGR3A	GRCh38	chr1	161541759	161550737	yes	no	yes	0	2	0	0	0	0	0
FCGR3B	GRCh38	chr1	161623196	161631963	yes	no	no	0	0	0	0	0	0	0
FCGR2B	GRCh38	chr1	161663147	161678654	yes	yes	no	0	0	0	0	0	0	0
ATF6	GRCh38	chr1	161766320	161964070	yes	no	yes	1	0	0	0	0	0	0
NOS1AP	GRCh38	chr1	162069691	162370475	yes	no	no	0	0	0	0	0	0	0
DDR2	GRCh38	chr1	162631373	162787405	yes	yes	no	0	0	0	0	0	0	0
PBX1	GRCh38	chr1	164555584	164899296	yes	yes	no	0	0	0	0	0	0	0
MGST3	GRCh38	chr1	165631213	165661796	yes	no	no	0	0	0	0	0	0	0
TMCO1	GRCh38	chr1	165724293	165827755	yes	no	no	0	0	0	0	0	0	0
CD247	GRCh38	chr1	167430640	167518610	yes	no	no	0	0	0	0	0	0	0
ADCY10	GRCh38	chr1	167809386	167914215	yes	no	no	0	0	0	0	0	0	0
TBX19	GRCh38	chr1	168280877	168314426	yes	no	no	0	0	0	0	0	0	0
ATP1B1	GRCh38	chr1	169105697	169132722	yes	no	no	0	0	0	0	0	0	0
NME7	GRCh38	chr1	169132531	169367948	yes	no	no	0	0	0	0	0	0	0
SLC19A2	GRCh38	chr1	169463909	169485944	yes	no	no	0	0	0	0	0	0	0
F5	GRCh38	chr1	169511951	169586588	yes	no	yes	2	2	1	0	0	0	0
SELP	GRCh38	chr1	169588849	169630193	yes	no	no	0	0	0	0	0	0	0
SELL	GRCh38	chr1	169690665	169711702	yes	no	no	0	0	0	0	0	0	0
SELE	GRCh38	chr1	169722640	169764705	yes	no	no	0	0	0	0	0	0	0
GORAB	GRCh38	chr1	170532129	170553446	yes	no	no	0	0	0	0	0	0	0
PRRX1	GRCh38	chr1	170662728	170739421	yes	yes	no	0	0	0	0	0	0	0
FMO3	GRCh38	chr1	171090901	171117819	yes	no	yes	1	0	0	0	0	0	0
FMO1	GRCh38	chr1	171248471	171285978	yes	no	no	0	0	0	0	0	0	0
FMO4	GRCh38	chr1	171314183	171342084	yes	no	no	0	0	0	0	0	0	0
MYOC	GRCh38	chr1	171635417	171652688	yes	no	no	0	0	0	0	0	0	0
SUCO	GRCh38	chr1	172532349	172611833	yes	no	no	0	0	0	0	0	0	0
FASLG	GRCh38	chr1	172659103	172666876	yes	no	no	0	0	0	0	0	0	0
TNFSF4	GRCh38	chr1	173183731	173207331	yes	no	no	0	0	0	0	0	0	0
DARS2	GRCh38	chr1	173824653	173858808	yes	no	no	0	0	0	0	0	0	0
SERPINC1	GRCh38	chr1	173903804	173917378	yes	no	yes	1	1	0	0	0	0	0
RC3H1	GRCh38	chr1	173931084	174022357	yes	no	no	0	0	0	0	0	0	0
TNR	GRCh38	chr1	175315194	175743616	yes	no	no	0	0	0	0	0	0	0
ABL2	GRCh38	chr1	179099330	179229684	no	yes	yes	0	1	0	0	0	0	0
NPHS2	GRCh38	chr1	179550539	179575952	yes	no	yes	0	0	1	0	0	0	0
LHX4	GRCh38	chr1	180230264	180278984	yes	no	no	0	0	0	0	0	0	0
ACBD6	GRCh38	chr1	180269653	180502954	yes	no	no	0	0	0	0	0	0	0
MR1	GRCh38	chr1	181033425	181061938	yes	no	no	0	0	0	0	0	0	0
CACNA1E	GRCh38	chr1	181317690	181808084	yes	no	no	0	0	0	0	0	0	0
GLUL	GRCh38	chr1	182378098	182392206	yes	no	yes	1	0	0	0	0	0	0
RNASEL	GRCh38	chr1	182573634	182589256	yes	no	no	0	0	0	0	0	0	0
NPL	GRCh38	chr1	182789293	182830384	yes	no	no	0	0	0	0	0	0	0
LAMC2	GRCh38	chr1	183186238	183245127	yes	no	yes	0	0	1	0	0	0	0
NCF2	GRCh38	chr1	183555562	183590876	yes	no	no	0	0	0	0	0	0	0
HMCN1	GRCh38	chr1	185734391	186190949	yes	no	no	0	0	0	0	0	0	0
PRG4	GRCh38	chr1	186296279	186314567	yes	no	no	0	0	0	0	0	0	0
TPR	GRCh38	chr1	186311652	186375693	no	yes	no	0	0	0	0	0	0	0
PTGS2	GRCh38	chr1	186671791	186680423	yes	no	no	0	0	0	0	0	0	0
PLA2G4A	GRCh38	chr1	186828949	186988981	yes	no	yes	1	0	0	0	0	0	0
RGS2	GRCh38	chr1	192809039	192812275	yes	no	no	0	0	0	0	0	0	0
CDC73	GRCh38	chr1	193121983	193254815	yes	yes	yes	1	0	0	0	0	0	0
B3GALT2	GRCh38	chr1	193178730	193186613	yes	no	no	0	0	0	0	0	0	0
CFH	GRCh38	chr1	196652043	196747504	yes	no	no	0	0	0	0	0	0	0
CFHR3	GRCh38	chr1	196774813	196795407	yes	no	no	0	0	0	0	0	0	0
CFHR1	GRCh38	chr1	196819757	196832189	yes	no	no	0	0	0	0	0	0	0
CFHR4	GRCh38	chr1	196888014	196918713	yes	no	no	0	0	0	0	0	0	0
CFHR5	GRCh38	chr1	196977556	197009678	yes	no	no	0	0	0	0	0	0	0
F13B	GRCh38	chr1	197038741	197067260	yes	no	yes	1	0	0	0	0	0	0
ASPM	GRCh38	chr1	197084127	197146694	yes	no	no	0	0	0	0	0	0	0
ZBTB41	GRCh38	chr1	197153680	197200542	yes	no	no	0	0	0	0	0	0	0
CRB1	GRCh38	chr1	197268204	197478455	yes	no	no	0	0	0	0	0	0	0
PTPRC	GRCh38	chr1	198638457	198757476	yes	yes	no	0	0	0	0	0	0	0
CAMSAP2	GRCh38	chr1	200739558	200860704	yes	no	no	0	0	0	0	0	0	0
CACNA1S	GRCh38	chr1	201039512	201112451	yes	no	yes	0	7	0	1	0	0	0
PKP1	GRCh38	chr1	201283452	201332993	yes	no	no	0	0	0	0	0	0	0
TNNT2	GRCh38	chr1	201359008	201377764	yes	no	yes	1	0	0	1	0	0	0
ELF3	GRCh38	chr1	202007945	202017183	no	yes	no	0	0	0	0	0	0	0
SYT2	GRCh38	chr1	202590596	202710454	yes	no	no	0	0	0	0	0	0	0
CYB5R1	GRCh38	chr1	202961873	202967275	no	no	yes	0	1	0	0	0	0	0
CHI3L1	GRCh38	chr1	203178931	203186704	yes	no	no	0	0	0	0	0	0	0
CHIT1	GRCh38	chr1	203212827	203273641	yes	no	no	0	0	0	0	0	0	0
FMOD	GRCh38	chr1	203340628	203351758	yes	no	no	0	0	0	0	0	0	0
OPTC	GRCh38	chr1	203494153	203508949	yes	no	no	0	0	0	0	0	0	0
ATP2B4	GRCh38	chr1	203626561	203744081	yes	no	no	0	0	0	0	0	0	0
SNRPE	GRCh38	chr1	203861599	203871152	yes	no	no	0	0	0	0	0	0	0
REN	GRCh38	chr1	204154819	204190324	yes	no	no	0	0	0	0	0	0	0
KISS1	GRCh38	chr1	204190341	204196491	yes	no	no	0	0	0	0	0	0	0
MDM4	GRCh38	chr1	204516379	204558120	no	yes	no	0	0	0	0	0	0	0
ELK4	GRCh38	chr1	205597556	205632011	no	yes	no	0	0	0	0	0	0	0
SLC45A3	GRCh38	chr1	205657851	205680509	no	yes	no	0	0	0	0	0	0	0
RAB29	GRCh38	chr1	205767986	205775482	yes	no	no	0	0	0	0	0	0	0
SLC41A1	GRCh38	chr1	205789094	205813748	yes	no	no	0	0	0	0	0	0	0
SLC26A9	GRCh38	chr1	205913048	205943460	yes	no	no	0	0	0	0	0	0	0
SRGAP2	GRCh38	chr1	206203345	206464443	yes	no	no	0	0	0	0	0	0	0
RASSF5	GRCh38	chr1	206507531	206589448	yes	no	no	0	0	0	0	0	0	0
IL10	GRCh38	chr1	206767602	206774541	yes	no	no	0	0	0	0	0	0	0
PIGR	GRCh38	chr1	206928522	206946466	yes	no	no	0	0	0	0	0	0	0
CD55	GRCh38	chr1	207321532	207386804	yes	no	no	0	0	0	0	0	0	0
CR2	GRCh38	chr1	207454230	207489895	yes	no	no	0	0	0	0	0	0	0
CR1	GRCh38	chr1	207496147	207641765	yes	no	no	0	0	0	0	0	0	0
CD46	GRCh38	chr1	207752054	207795513	yes	no	no	0	0	0	0	0	0	0
LAMB3	GRCh38	chr1	209614870	209652425	yes	no	yes	0	0	1	0	0	0	0
HSD11B1	GRCh38	chr1	209686178	209734949	yes	no	no	0	0	0	0	0	0	0
IRF6	GRCh38	chr1	209785617	209806175	yes	no	no	0	0	0	0	0	0	0
SYT14	GRCh38	chr1	209900923	210171389	yes	no	no	0	0	0	0	0	0	0
RD3	GRCh38	chr1	211476522	211492917	yes	no	no	0	0	0	0	0	0	0
SPATA45	GRCh38	chr1	212830141	212847649	yes	no	no	0	0	0	0	0	0	0
FLVCR1	GRCh38	chr1	212858275	212899363	yes	no	no	0	0	0	0	0	0	0
PROX1	GRCh38	chr1	213983181	214041510	yes	no	no	0	0	0	0	0	0	0
PTPN14	GRCh38	chr1	214348700	214552449	yes	no	no	0	0	0	0	0	0	0
USH2A	GRCh38	chr1	215622891	216423448	yes	no	yes	1	0	1	0	0	0	0
TGFB2	GRCh38	chr1	218345336	218444619	yes	no	yes	1	0	0	0	0	0	0
SLC30A10	GRCh38	chr1	219685427	219958647	yes	no	no	0	0	0	0	0	0	0
RAB3GAP2	GRCh38	chr1	220148293	220272453	yes	no	no	0	0	0	0	0	0	0
HLX	GRCh38	chr1	220879431	220885059	yes	no	no	0	0	0	0	0	0	0
DISP1	GRCh38	chr1	222872271	223005995	yes	no	no	0	0	0	0	0	0	0
TLR5	GRCh38	chr1	223109404	223143248	yes	no	no	0	0	0	0	0	0	0
LBR	GRCh38	chr1	225401502	225428925	yes	no	yes	1	0	0	0	0	0	0
EPHX1	GRCh38	chr1	225810092	225845563	yes	no	yes	0	1	0	0	0	0	0
LEFTY2	GRCh38	chr1	225936598	225941383	yes	no	no	0	0	0	0	0	0	0
PARP1	GRCh38	chr1	226360691	226408093	yes	no	no	0	0	0	0	0	0	0
PSEN2	GRCh38	chr1	226870184	226896105	yes	no	no	0	0	0	0	0	0	0
GJC2	GRCh38	chr1	228149930	228159826	yes	no	no	0	0	0	0	0	0	0
ACTA1	GRCh38	chr1	229431245	229434098	yes	no	no	0	0	0	0	0	0	0
GALNT2	GRCh38	chr1	230057990	230282122	yes	no	no	0	0	0	0	0	0	0
COG2	GRCh38	chr1	230642481	230693982	yes	no	no	0	0	0	0	0	0	0
AGT	GRCh38	chr1	230702523	230714122	yes	no	no	0	0	0	0	0	0	0
GNPAT	GRCh38	chr1	231241207	231277973	yes	no	yes	1	0	0	0	0	0	0
EGLN1	GRCh38	chr1	231363751	231422287	yes	no	no	0	0	0	0	0	0	0
DISC1	GRCh38	chr1	231626790	232041272	yes	no	no	0	0	0	0	0	0	0
ARID4B	GRCh38	chr1	235131634	235328219	yes	no	no	0	0	0	0	0	0	0
TBCE	GRCh38	chr1	235328570	235448952	yes	no	no	0	0	0	0	0	0	0
TBCE	GRCh38	chr1	235367360	235452443	yes	no	no	0	0	0	0	0	0	0
B3GALNT2	GRCh38	chr1	235447190	235504452	yes	no	no	0	0	0	0	0	0	0
LYST	GRCh38	chr1	235661041	235883640	yes	no	yes	1	0	0	0	0	0	0
EDARADD	GRCh38	chr1	236348257	236502915	yes	no	no	0	0	0	0	0	0	0
ACTN2	GRCh38	chr1	236664141	236764631	yes	no	yes	1	0	0	0	0	0	0
MTR	GRCh38	chr1	236795292	236921278	yes	no	no	0	0	0	0	0	0	0
RYR2	GRCh38	chr1	237042184	237833988	yes	no	yes	1	0	0	1	0	0	0
CHRM3	GRCh38	chr1	239386565	239915452	yes	no	no	0	0	0	0	0	0	0
FMN2	GRCh38	chr1	240014348	240475187	yes	no	no	0	0	0	0	0	0	0
RGS7	GRCh38	chr1	240775515	241357230	yes	yes	no	0	0	0	0	0	0	0
FH	GRCh38	chr1	241497603	241519755	yes	yes	yes	1	0	0	0	0	1	0
EXO1	GRCh38	chr1	241847967	241895148	yes	no	no	0	0	0	0	0	0	0
SDCCAG8	GRCh38	chr1	243256034	243500091	yes	no	no	0	0	0	0	0	0	0
AKT3	GRCh38	chr1	243488233	243851079	yes	yes	no	0	0	0	0	0	0	0
ZBTB18	GRCh38	chr1	244048939	244057476	yes	no	no	0	0	0	0	0	0	0
HNRNPU	GRCh38	chr1	244840638	244864560	yes	no	no	0	0	0	0	0	0	0
NLRP3	GRCh38	chr1	247416156	247449108	yes	no	no	0	0	0	0	0	0	0
OR13G1	GRCh38	chr1	247670812	247679739	yes	no	no	0	0	0	0	0	0	0
OR2T5	GRCh38	chr1	248488589	248491113	yes	no	no	0	0	0	0	0	0	0
DIP2C	GRCh38	chr10	274190	689668	yes	no	no	0	0	0	0	0	0	0
LARP4B	GRCh38	chr10	806914	931705	no	yes	no	0	0	0	0	0	0	0
KLF6	GRCh38	chr10	3775996	3785281	yes	yes	no	0	0	0	0	0	0	0
AKR1C2	GRCh38	chr10	4987400	5018031	yes	no	no	0	0	0	0	0	0	0
AKR1C3	GRCh38	chr10	5035354	5107686	yes	no	no	0	0	0	0	0	0	0
AKR1C4	GRCh38	chr10	5195462	5218949	yes	no	no	0	0	0	0	0	0	0
IL2RA	GRCh38	chr10	6010689	6062370	yes	no	no	0	0	0	0	0	0	0
GATA3	GRCh38	chr10	8045378	8075198	yes	yes	yes	1	0	0	0	0	0	0
DHTKD1	GRCh38	chr10	12068954	12123221	yes	no	no	0	0	0	0	0	0	0
OPTN	GRCh38	chr10	13099449	13138308	yes	no	no	0	0	0	0	0	0	0
PHYH	GRCh38	chr10	13277796	13302412	yes	no	yes	0	0	1	0	0	0	0
DCLRE1C	GRCh38	chr10	14897359	14954432	yes	no	no	0	0	0	0	0	0	0
NMT2	GRCh38	chr10	15102584	15168693	yes	no	no	0	0	0	0	0	0	0
CUBN	GRCh38	chr10	16823966	17129811	yes	no	no	0	0	0	0	0	0	0
VIM	GRCh38	chr10	17228241	17237593	yes	no	no	0	0	0	0	0	0	0
ST8SIA6	GRCh38	chr10	17315421	17454595	yes	no	no	0	0	0	0	0	0	0
HACD1	GRCh38	chr10	17589032	17617374	no	no	yes	1	0	0	0	0	0	0
MRC1	GRCh38	chr10	17809348	17911164	yes	no	no	0	0	0	0	0	0	0
CACNB2	GRCh38	chr10	18140424	18543557	yes	no	no	0	0	0	0	0	0	0
NEBL	GRCh38	chr10	20779973	21174187	yes	no	no	0	0	0	0	0	0	0
MLLT10	GRCh38	chr10	21524646	21743630	yes	yes	no	0	0	0	0	0	0	0
BMI1	GRCh38	chr10	22321099	22331484	yes	no	no	0	0	0	0	0	0	0
PTF1A	GRCh38	chr10	23192312	23194245	yes	no	no	0	0	0	0	0	0	0
MYO3A	GRCh38	chr10	25934229	26212532	yes	no	yes	1	0	0	0	0	0	0
GAD2	GRCh38	chr10	26216665	26304558	yes	no	no	0	0	0	0	0	0	0
PDSS1	GRCh38	chr10	26697701	26746798	yes	no	no	0	0	0	0	0	0	0
ABI1	GRCh38	chr10	26746593	26861087	no	yes	no	0	0	0	0	0	0	0
ANKRD26	GRCh38	chr10	26991914	27100498	yes	no	yes	1	0	0	0	0	0	0
MASTL	GRCh38	chr10	27154824	27187953	yes	no	no	0	0	0	0	0	0	0
ACBD5	GRCh38	chr10	27195214	27242130	yes	no	no	0	0	0	0	0	0	0
RAB18	GRCh38	chr10	27504174	27542239	yes	no	no	0	0	0	0	0	0	0
MTPAP	GRCh38	chr10	30309801	30374448	yes	no	no	0	0	0	0	0	0	0
MAP3K8	GRCh38	chr10	30434021	30461833	yes	no	no	0	0	0	0	0	0	0
