chrom	start	end	gene	bp_overlap_v4.2.1	percent_overlap_v4.2.1	bp_flanking_plus_segdups_overlap_hifiasm	percent_flanking_plus_segdups_overlap_hifiasm	flanking_breaks_in_dip_bed
12	52862300	52867569	KRT6C	5269	1	46719	1	0
12	52880958	52887041	KRT6A	5840	0.960052606	46083	1	0
12	52908359	52914471	KRT5	6112	1	46112	1	0
12	52937693	52946931	KRT71	9238	1	49238	1	0
12	52959566	52967609	KRT74	7927	0.985577521	48043	1	0
12	53038342	53045948	KRT2	7606	1	47606	1	0
12	53068520	53074191	KRT1	5671	1	45671	1	0
12	53183469	53189901	KRT3	6200	0.963930348	46432	1	0
12	53290977	53343738	KRT8	49770	0.9433104	92761	1	0
12	53342655	53346685	KRT18	4005	0.993796526	44030	1	0
12	53440753	53458156	TENC1	17197	0.98816296	57403	1	0
12	53701240	53718648	AAAS	16567	0.951688879	57408	1	0
12	53720362	53739099	SP7	18517	0.988258526	58737	1	0
12	53817639	53825318	AMHR2	7648	0.995963016	47679	1	0
12	54332535	54340328	HOXC13	7571	0.971512896	47793	1	0
12	54366910	54371427	HOXC11	4313	0.954837281	44517	1	0
12	54385522	54385631	MIR196A2	109	1	40109	1	0
12	54558529	54582778	SMUG1	23220	0.95756526	64249	1	0
12	54969171	54982443	PPP1R1A	13057	0.983800482	53272	1	0
12	56078352	56109827	ITGA7	30194	0.959301033	72186	1	0
12	56114151	56118489	RDH5	4305	0.992392808	44338	1	0
12	56347889	56367101	PMEL	18622	0.969290027	60601	1	0
12	56390964	56400425	SUOX	9036	0.955078744	49461	1	0
12	56435637	56438116	RPS26	2339	0.943525615	42479	1	0
12	56473641	56497289	ERBB3	21971	0.929084912	63648	1	0
12	56843286	56862950	MIP	19310	0.981997559	59664	1	0
12	57106212	57125412	NACA	16668	0.868125	59200	1	0
12	57403784	57422667	TAC3	18463	0.977757772	58883	1	0
12	57482677	57489259	NAB2	6436	0.977818292	46582	1	0
12	57489191	57525922	STAT6	35629	0.969998094	76731	1	0
12	57522276	57607134	LRP1	83167	0.980072592	124858	1	0
12	57637236	57644976	STAC3	7226	0.933591731	47740	1	0
12	57853918	57866045	GLI1	12123	0.999670158	52127	1	0
12	57866038	57882597	ARHGAP9	16002	0.966362703	56559	1	0
12	57910371	57914300	DDIT3	3929	1	43929	1	0
12	57943781	57980415	KIF5A	34986	0.955014467	76634	1	0
12	58013310	58019934	SLC26A10	6624	1	46624	1	0
12	58017193	58027138	B4GALNT1	9945	1	49945	1	0
12	58141510	58149796	CDK4	7896	0.952932657	48286	1	0
12	58156117	58162769	CYP27B1	6652	1	46652	1	0
12	58176372	58201854	TSFM	24542	0.963111216	65482	1	0
12	59265931	59314303	LRIG3	48248	0.997436534	88372	1	0
12	62654119	62811211	USP15	156402	0.995607669	197092	1	0
12	63539014	63544722	AVPR1A	5708	1	45708	1	0
12	63952693	64062719	DPY19L2	0	0	222829	1	0
12	64173583	64203338	TMEM5	6674	0.224298437	69755	1	0
12	64845660	64895888	TBK1	48728	0.970136179	90228	1	0
12	65107225	65153227	GNS	43458	0.944698057	86002	1	0
12	65444406	65515346	WIF1	69686	0.98232309	110940	1	0
12	65563351	65642107	LEMD3	77194	0.98016659	118756	1	0
12	65672423	65882024	MSRB3	207428	0.989632683	249601	1	0
12	66217911	66360075	HMGA2	140960	0.991530908	182164	1	0
12	66582659	66648402	IRAK3	65126	0.99061497	105743	1	0
12	66741211	67197966	GRIP1	444857	0.973951024	496755	1	0
12	68548548	68553527	IFNG	4979	1	44979	1	0
12	69201956	69239214	MDM2	36250	0.972945408	77258	1	0
12	69742121	69748014	LYZ	5622	0.954013236	45893	1	0
12	69753483	69784576	YEATS4	29953	0.963335799	71093	1	0
12	70760056	70828072	KCNMB4	66900	0.983592096	108016	1	0
12	70910630	71031220	PTPRB	117574	0.974989634	160590	1	0
12	71833550	71980090	LGR5	143415	0.978674765	186540	1	0
12	72332626	72580398	TPH2	242721	0.979614323	287772	1	0
12	76738254	76742222	BBS10	3968	1	43968	1	0
12	77157368	77247476	ZDHHC17	89387	0.991998491	130108	1	0
12	80603233	80772870	OTOGL	165166	0.973643722	209637	1	0
12	80799774	81072802	PTPRQ	240744	0.881755717	293688	0.93821639	1
12	81101277	81103253	MYF6	1976	1	41976	1	0
12	81110691	81113452	MYF5	2761	1	42761	1	0
12	85673885	85695562	ALX1	21677	1	61677	1	0
12	86372516	87232681	MGAT4C	841944	0.978816855	886816	0.985170497	0
12	88442793	88535993	CEP290	92057	0.987736052	133200	1	0
12	88536073	88593664	TMTC3	57120	0.991821639	97591	1	0
12	88886570	88974628	KITLG	87579	0.994560403	128058	1	0
12	91357456	91398803	EPYC	41243	0.997484703	81347	1	0
12	91444268	91451760	KERA	7492	1	47492	1	0
12	91496406	91505608	LUM	8837	0.96033471	49202	1	0
12	91539025	91576900	DCN	37227	0.982891089	77875	1	0
12	92536286	92539673	BTG1	3285	0.969884854	43387	1	0
12	94071151	94288616	CRADD	213674	0.98256731	257465	1	0
12	95290831	95397546	NDUFA12	101001	0.946455512	146715	1	0
12	95910336	95945266	USP44	33702	0.964843974	74930	1	0
12	96366440	96390143	HAL	23598	0.995570181	63703	1	0
12	96588160	96663613	ELK3	73487	0.973944045	115453	1	0
12	97825431	97958813	RMST	131274	0.984195769	173382	1	0
12	98909290	98944157	TMPO	34023	0.97579373	74867	1	0
12	98987369	98995946	SLC25A3	8532	0.99475341	48577	1	0
12	99007183	99038891	IKBIP	29962	0.944935032	71708	1	0
12	99120235	100378432	ANKS1B	1242586	0.987592563	1298197	1	0
12	100750857	100815837	SLC17A8	63726	0.980701754	104980	1	0
12	100867486	100958191	NR1H4	89580	0.987597156	130705	1	0
12	101962131	102079796	MYBPC1	115567	0.982169719	157665	1	0
12	102122426	102133250	SYCP3	10580	0.977457502	50824	1	0
12	102139275	102224716	GNPTAB	82524	0.965859482	125441	1	0
12	102789645	102874423	IGF1	82981	0.978803463	124778	1	0
12	103230663	103352188	PAH	118078	0.971635466	161525	1	0
12	103351464	103354294	ASCL1	2727	0.96360424	42830	1	0
12	104849073	105155792	CHST11	302766	0.987111982	346719	1	0
12	105501102	105562912	KIAA1033	61158	0.989451545	101810	1	0
12	106457118	106533811	NUAK1	76006	0.991042207	116693	1	0
12	106751436	106903976	POLR3B	150215	0.984758096	192540	1	0
12	108916357	108955176	SART3	37673	0.970478374	78819	1	0
12	108956358	108963160	ISCU	6802	1	46802	1	0
12	109176466	109251366	SSH1	73339	0.979158879	114900	1	0
12	109252708	109294819	DAO	40105	0.95236399	82111	1	0
12	109535379	109548797	UNG	12796	0.953644358	53418	1	0
12	109554400	109706031	ACACB	145412	0.958985959	191631	1	0
12	109915207	109974507	UBE3B	58975	0.994519393	99300	1	0
12	109991542	110011679	MMAB	19498	0.968267369	60137	1	0
12	110011060	110035067	MVK	23628	0.984212938	64007	1	0
12	110220890	110271212	TRPV4	49638	0.986407535	90322	1	0
12	110718561	110788898	ATP2A2	68136	0.968707792	110337	1	0
12	110872630	110888227	ARPC3	14541	0.932294672	55597	1	0
12	111051832	111087235	TCTN1	35048	0.989972601	75403	1	0
12	111348623	111358526	MYL2	9799	0.989498132	49903	1	0
12	111843752	111889427	SH2B3	44926	0.983601533	85675	1	0
12	111890018	112037480	ATXN2	140666	0.953913551	187462	1	0
12	112123857	112194903	ACAD10	66323	0.933521944	111046	1	0
12	112204691	112247782	ALDH2	40418	0.937968485	83091	1	0
12	112856155	112947717	PTPN11	89744	0.980144601	131562	1	0
12	113344582	113369990	OAS1	25303	0.995867443	65408	1	0
12	113416200	113449528	OAS2	33075	0.992408785	73328	1	0
12	114791736	114846247	TBX5	52631	0.965511548	94511	1	0
12	115108059	115121969	TBX3	13765	0.989575845	53910	1	0
12	116395711	116715143	MED13L	309990	0.970441283	359432	1	0
12	117645947	117889975	NOS1	236203	0.967934008	284028	1	0
12	119616447	119658936	HSPB8	41366	0.97356963	82489	1	0
12	120941077	120972237	COQ5	30525	0.979621309	71160	1	0
12	121163538	121177811	ACADS	12920	0.905205633	54273	1	0
12	121416346	121440315	HNF1A	21365	0.891359673	63969	1	0
12	121570622	121623876	P2RX7	52015	0.976734142	93254	1	0
12	121866900	122018920	KDM2B	116982	0.769517169	192020	1	0
12	122064455	122080583	ORAI1	15802	0.979786706	56128	1	0
12	122242086	122270562	SETD1B	27481	0.965058295	68476	1	0
12	122277433	122301502	HPD	21353	0.887157755	64069	1	0
12	122457328	122499948	BCL7A	39623	0.929680901	82620	1	0
12	122688090	122693499	B3GNT4	5409	1	45409	1	0
12	122692210	122712081	DIABLO	19064	0.959388053	59871	1	0
12	122755979	122907179	CLIP1	144519	0.955813492	191200	1	0
12	122957417	122985518	ZCCHC8	26965	0.959574392	68101	1	0
12	123717463	123742506	C12orf65	23965	0.956954039	65043	1	0
12	124104953	124118313	EIF2B1	13004	0.973353293	53360	1	0
12	124155660	124192948	TCTN2	34975	0.93796932	77288	1	0
12	124196865	124246302	ATP6V0A2	48629	0.983655966	89437	1	0
12	124808961	125052135	NCOR2	226610	0.931884165	283174	1	0
12	125261402	125367214	SCARB1	100659	0.95130042	145812	1	0
12	125431371	125473668	DHX37	40009	0.945906329	82297	1	0
12	132413745	132428406	PUS1	14075	0.960030012	54661	1	0
12	132680924	132905935	GALNT9	81212	0.360924577	165011	0.622657173	1
12	133195366	133198972	P2RX2	3092	0.857459789	43606	1	0
12	133200348	133263951	POLE	59818	0.940490228	103603	1	0
12	133287405	133299228	PGAM5	10088	0.853252136	51823	1	0
12	133345495	133405444	GOLGA3	46307	0.772439907	99949	1	0
13	20207788	20247599	MPHOSPH8	38030	0.955263621	79811	1	0
13	20532810	20665968	ZMYM2	129441	0.972085793	173158	1	0
13	20712394	20735188	GJA3	22448	0.984820567	62794	1	0
13	20761609	20767037	GJB2	5428	1	45428	1	0
13	20796110	20806534	GJB6	9910	0.950690714	50424	1	0
13	21140585	21265503	IFT88	122739	0.982556557	164918	1	0
13	21547171	21635686	LATS2	85940	0.970908886	128515	1	0
13	22245522	22278637	FGF9	32829	0.99136343	73115	1	0
13	23755091	23899304	SGCG	140810	0.97640296	184213	1	0
13	23902965	24007841	SACS	102619	0.978479347	144876	1	0
13	24553944	24881212	SPATA13	317745	0.970901524	434630	1	0
13	25457171	25497018	CENPJ	39434	0.989635355	127597	1	0
13	25946209	26599989	ATP8A2	641000	0.98045214	693780	1	0
13	26706253	26796791	RNF6	88194	0.974110318	130538	1	0
13	27131840	27263085	WASF3	129321	0.985340394	171245	1	0
13	27329341	27334922	GPR12	5581	1	45581	1	0
13	27825446	27830828	RPL21	5260	0.977331847	45382	1	0
13	28194903	28241548	POLR1D	46044	0.987115446	86645	1	0
13	28494157	28500368	PDX1	5780	0.930606988	46211	1	0
13	28536274	28545276	CDX2	8897	0.988335925	49002	1	0
13	28577411	28674729	FLT3	92707	0.952619248	137318	1	0
13	28874489	29069265	FLT1	191858	0.985018688	234776	1	0
13	29233241	29253062	POMP	19794	0.998637808	59821	1	0
13	31309645	31338556	ALOX5AP	28168	0.974300439	68911	1	0
13	31774073	31906413	B3GALTL	130398	0.985325676	172340	1	0
13	32313674	32377009	RXFP2	62129	0.980958396	103335	1	0
13	32605437	32870794	FRY	261574	0.985743734	305357	1	0
13	32889611	32973805	BRCA2	83086	0.986839917	124194	1	0
13	33590207	33640282	KL	49663	0.991772341	90075	1	0
13	35516424	36247159	NBEA	721041	0.986733905	735352	0.949401131	1
13	36875775	36944317	SPG20	67879	0.990327099	108542	1	0
13	37393361	37403241	RFXAP	9880	1	49880	1	0
13	37418968	37494902	SMAD9	74868	0.985961493	115934	1	0
13	37523912	37574398	ALG5	48443	0.959533336	90486	1	0
13	38136720	38172981	POSTN	35800	0.987286616	76261	1	0
13	38210773	38444562	TRPC4	230357	0.985320096	273789	1	0
13	39261266	39460074	FREM2	196825	0.990025552	238808	1	0
13	40229764	40365802	COG6	134583	0.989304459	176038	1	0
13	41129804	41240734	FOXO1	108434	0.977499324	150930	1	0
13	41363548	41384247	SLC25A15	20131	0.972559061	68254	1	0
13	41384902	41384997	MIR621	95	1	61451	1	0
13	41396432	41495890	TPTE2P5	90940	0.914355808	139458	1	0
13	43136872	43182149	TNFSF11	42455	0.937672549	85277	1	0
13	46039060	46110765	COG3	68663	0.95757618	111705	1	0
13	46627321	46679211	CPB2	50645	0.976006938	91890	1	0
13	46700055	46786006	LCP1	84382	0.981745413	125951	1	0
13	47405685	47471169	HTR2A	64902	0.991112333	105484	1	0
13	48510622	48612125	SUCLA2	98871	0.974069732	141503	1	0
13	48611703	48621358	NUDT15	9516	0.985603314	49655	1	0
13	48807294	48837063	ITM2B	29666	0.996540025	69769	1	0
13	48877887	49056122	RB1	173875	0.975537913	218235	1	0
13	48963707	49018840	LPAR6	52590	0.953875175	95133	1	0
13	49280951	49283498	CYSLTR2	2547	1	42547	1	0
13	50069746	50103123	PHF11	31245	0.936123678	73377	1	0
13	50106082	50159719	RCBTB1	51067	0.952085314	93637	1	0
13	50623109	50623197	MIR16-1	88	1	40088	1	0
13	51483814	51544592	RNASEH2B	60511	0.995606963	100778	1	0
13	52506809	52585630	ATP7B	77489	0.98310095	118821	1	0
13	52586534	52603800	ALG11	17131	0.992181165	57266	1	0
13	60239717	60738121	DIAPH3	490220	0.983579586	538404	1	0
13	66876967	67804468	PCDH9	911008	0.982217809	967501	1	0
13	70681345	70713561	ATXN8OS	32011	0.993636702	72216	1	0
13	75858808	76056250	TBC1D4	194138	0.983265972	237442	1	0
13	77564795	77576652	CLN5	11857	1	51857	1	0
13	78469616	78493903	EDNRB	23922	0.984971384	64287	1	0
13	80910111	80915086	SPRY2	4975	1	44975	1	0
13	84451344	84456528	SLITRK1	5081	0.980131173	45184	1	0
13	86366925	86373623	SLITRK6	6698	1	46698	1	0
13	88324870	88331871	SLITRK5	6877	0.982288245	47001	1	0
13	92000074	92006833	MIR17HG	6722	0.994525817	46759	1	0
13	92050929	93519490	GPC5	1426868	0.971609623	1508561	1	0
13	93879095	95059655	GPC6	1163452	0.985508572	1220560	1	0
13	95361886	95364389	SOX21	2503	1	42503	1	0
13	95672083	95953687	ABCC4	271286	0.963359895	321604	1	0
13	96453834	96705736	UGGT2	247166	0.981199038	291902	1	0
13	99336055	99404908	SLC15A1	66459	0.965230273	108853	1	0
13	99445741	99738879	DOCK9	286965	0.978941659	333138	1	0
13	99853028	100038688	UBAC2	180829	0.973979317	225660	1	0
13	100634026	100639018	ZIC2	4992	1	44992	1	0
13	100741269	101182686	PCCA	431612	0.977787444	481417	1	0
13	102372134	103054124	FGF14	670055	0.982499743	721990	1	0
13	103497194	103528345	ERCC5	31151	1	71151	1	0
13	103696350	103719196	SLC10A2	22607	0.98953865	62846	1	0
13	108859787	108870716	LIG4	10117	0.92570226	50929	1	0
13	110406184	110438915	IRS2	29976	0.915829031	72731	1	0
13	110801318	110959496	COL4A1	152152	0.961903678	198178	1	0
13	110958159	111165374	COL4A2	195747	0.944656516	247215	1	0
13	111365083	111373421	ING1	8338	1	48338	1	0
13	111766906	111958084	ARHGEF7	188050	0.983638285	231178	1	0
13	113760105	113774995	F7	8498	0.570718603	54890	1	0
13	113777128	113803843	F10	24611	0.921242748	66715	1	0
13	113812968	113826694	PROZ	11136	0.811307009	53726	1	0
13	114321470	114440708	GRK1	0	0	59238	0.372009194	1
14	20779527	20801471	CCNB1IP1	21218	0.966915786	61944	1	0
14	20923350	20925927	APEX1	2577	1	42577	1	0
14	20937113	20945253	PNP	8010	0.984029484	48140	1	0
14	21152336	21167130	ANG	13917	0.94071921	54794	1	0
14	21756098	21819460	RPGRIP1	57084	0.900918532	103362	1	0
14	21819631	21852425	SUPT16H	32201	0.981917424	72794	1	0
14	21853353	21924285	CHD8	66282	0.934444256	110932	1	0
14	23016447	23021097	TRAC	4499	0.967526882	44650	1	0
14	23033805	23058175	DAD1	22969	0.942511284	64370	1	0
14	23242431	23299029	SLC7A7	52866	0.934061274	96598	1	0
14	23305766	23318236	MMP14	12103	0.970569366	52470	1	0
14	23586513	23588825	CEBPE	2312	1	42312	1	0
14	23776044	23794578	BCL2L2-PABPN1	18184	0.981115787	58534	1	0
14	23790498	23795394	PABPN1	4649	0.949550654	44896	1	0
14	23851199	23877486	MYH6	25898	0.985201811	66287	1	0
14	23881947	23904927	MYH7	22849	0.994299391	62980	1	0
14	24549316	24584223	NRL	34318	0.983126594	74907	1	0
14	24563262	24579807	PCK2	16331	0.987065579	56545	1	0
14	24674903	24677568	TSSK4	2665	1	42665	1	0
14	24708849	24711880	TINF2	3031	1	43031	1	0
14	24718320	24733638	TGM1	15185	0.991317404	55318	1	0
14	24734744	24740945	RABGGTA	6201	1	46201	1	0
14	24834879	24848810	NFATC4	13266	0.952264733	53931	1	0
14	25042728	25045466	CTSG	2738	1	42738	1	0
14	29235050	29238870	FOXG1	3567	0.933769634	43820	1	0
14	31343720	31364271	COCH	20126	0.979319741	60551	1	0
14	31494312	31562818	AP4S1	66088	0.964703822	108506	1	0
14	31959162	32330430	NUBPL	364804	0.982589396	411268	1	0
14	32545320	32628934	ARHGAP5	81394	0.973449422	123614	1	0
14	35179593	35184029	CFL2	4436	1	44436	1	0
14	35221937	35344853	BAZ1A	117542	0.956279085	163453	1	0
14	35747839	35786699	PSMA6	37781	0.972233659	78860	1	0
14	35870717	35873955	NFKBIA	3238	1	43238	1	0
14	36007558	36278510	RALGAPA1	266701	0.984310874	310952	1	0
14	36605314	36645674	PTCSC3	39568	0.980376611	80360	1	0
14	36985602	36990354	NKX2-1	4502	0.947390572	44752	1	0
14	36988483	36992221	NKX2-1-AS1	3632	0.97164259	43738	1	0
14	37126773	37148920	PAX9	21772	0.983067684	62147	1	0
14	37667118	38021566	MIPOL1	346511	0.977607435	394448	1	0
14	38059189	38069245	FOXA1	9823	0.976829753	50056	1	0
14	39501123	39578850	SEC23A	72564	0.933575206	117727	1	0
14	39583427	39606177	GEMIN2	21579	0.948527473	62750	1	0
14	42076773	42373752	LRFN5	290503	0.978193744	336979	1	0
14	44973545	44976482	FSCB	2937	1	42937	1	0
14	45605143	45670093	FANCM	60019	0.924080062	104950	1	0
14	50087489	50090198	MGAT2	2709	1	43804	1	0
14	50091892	50101948	DNAAF2	9844	0.978918059	50056	1	0
14	50110273	50155140	POLE2	41704	0.929502753	84867	1	0
14	50583847	50698276	SOS2	109068	0.953149988	154429	1	0
14	50704281	50779266	L2HGDH	72469	0.966446623	114985	1	0
14	50999227	51099786	ATL1	98962	0.984118776	140559	1	0
14	51186481	51297839	NIN	109342	0.981896227	151358	1	0
14	51324609	51411454	PYGL	85438	0.983798722	126845	1	0
14	52734431	52743442	PTGDR	9011	1	49011	1	0
14	52781023	52795324	PTGER2	14301	1	54301	1	0
14	53510686	53620000	DDHD1	107330	0.981850449	149314	1	0
14	54416454	54425479	BMP4	8800	0.975069252	49025	1	0
14	55308726	55369570	GCH1	58495	0.961393071	100844	1	0
14	56025790	56168244	KTN1	139329	0.978063094	182454	1	0
14	57267425	57277197	OTX2	9600	0.98239869	49772	1	0
14	58765103	58840605	ARID4A	73770	0.97706021	115502	1	0
14	58894103	59015216	KIAA0586	119040	0.982883753	161113	1	0
14	60975669	60979568	SIX6	3899	1	43899	1	0
14	61110133	61124977	SIX1	14366	0.967798437	54844	1	0
14	61176246	61191066	SIX4	14407	0.972132254	54820	1	0
14	61654277	62017694	PRKCH	357347	0.983297424	403417	1	0
14	62162231	62214976	HIF1A	51717	0.980510001	92745	1	0
14	64319683	64693165	SYNE2	359717	0.963144141	413482	1	0
14	64550950	64804830	ESR2	247709	0.975693241	293880	1	0
14	64854749	64926722	MTHFD1	69821	0.970099899	111973	1	0
14	65213002	65346601	SPTB	131249	0.982410048	173599	1	0
14	65472892	65569413	MAX	92927	0.96276458	136521	1	0
14	65877310	66210839	FUT8	323066	0.968629415	373529	1	0
14	66974125	67648520	GPHN	657376	0.974764048	714395	1	0
14	68168603	68201169	RDH12	31914	0.979979119	72566	1	0
14	68194091	68283307	ZFYVE26	87398	0.979622489	129216	1	0
14	68286496	69196935	RAD51B	891774	0.979498901	951215	1	0
14	69254377	69263190	ZFP36L1	8484	0.962668785	48813	1	0
14	69340860	69446157	ACTN1	103782	0.985612126	145297	1	0
14	70242134	70264006	SLC10A1	21311	0.974350768	61872	1	0
14	70320848	70499083	SMOC1	175450	0.984374562	218235	1	0
14	71787166	72207946	SIPA1L1	412252	0.979732877	460780	1	0
14	73603126	73690399	PSEN1	82239	0.94231893	127273	1	0
14	74111578	74170435	DNAL1	57348	0.974361588	98857	1	0
14	74416629	74430373	COQ6	13078	0.951542491	53744	1	0
14	74523553	74551196	ALDH6A1	26540	0.960098397	67643	1	0
14	74706175	74729441	VSX2	22383	0.962047623	63266	1	0
14	74752126	74769759	ABCD4	17210	0.976010889	57633	1	0
14	74942895	74960880	NPC2	17585	0.977759244	57985	1	0
14	74946836	74946907	MIR4709	71	1	40071	1	0
14	74964873	75079306	LTBP2	112701	0.984864506	154433	1	0
14	75120140	75179818	AREL1	57345	0.960906867	99678	1	0
14	75370657	75390099	RPS6KL1	19097	0.982254912	59442	1	0
14	75469614	75476292	EIF2B2	6560	0.982330039	46678	1	0
14	75480467	75518235	MLH3	36412	0.96409659	77768	1	0
14	76044960	76129557	FLVCR2	83285	0.984491176	124597	1	0
14	76368479	76550928	IFT43	178770	0.979835461	222449	1	0
14	76424442	76449334	TGFB3	24574	0.987224811	64892	1	0
14	76776957	76968178	ESRRB	183060	0.957321633	231221	1	0
14	77741299	77787227	POMT2	45721	0.995492945	85928	1	0
14	77787227	77797940	GSTZ1	10692	0.998039765	50713	1	0
14	77893018	77924295	VIPAS39	30656	0.980145155	71277	1	0
14	77972340	78083116	SPTLC2	106065	0.957472738	150776	1	0
14	78708734	80330762	NRXN3	1581565	0.975054068	1662028	1	0
14	81421333	81612646	TSHR	186874	0.976797186	231313	1	0
14	88304164	88460009	GALC	153293	0.983624755	195845	1	0
14	88851268	88936694	SPATA7	83404	0.976330391	125426	1	0
14	89029253	89079853	ZC3H14	48506	0.958616601	90600	1	0
14	89290497	89344335	TTC8	53032	0.985029162	93838	1	0
14	90421283	90511106	TDP1	88244	0.982420983	129823	1	0
14	90862846	90874605	CALM1	11362	0.966238626	51759	1	0
14	91737667	91884188	CCDC88C	143708	0.980801387	186521	1	0
14	92335756	92414331	FBLN5	77136	0.981686287	120483	1	0
14	92432335	92507240	TRIP11	72255	0.964621854	114905	1	0
14	92524896	92572965	ATXN3	44698	0.929871643	88069	1	0
14	92582466	92588261	NDUFB1	5071	0.875064711	45795	1	0
14	93260576	93306308	GOLGA5	44532	0.973760168	85732	1	0
14	93389425	93401638	CHGA	12004	0.982887088	52213	1	0
14	93673401	93695561	UBR7	20789	0.938131769	62160	1	0
14	94749650	94759608	SERPINA10	9958	1	49958	1	0
14	94770585	94789731	SERPINA6	19036	0.994254675	59146	1	0
14	94843084	94857030	SERPINA1	13946	1	53946	1	0
14	95078714	95090392	SERPINA3	11678	1	51678	1	0
14	95234553	95236562	GSC	2009	1	42009	1	0
14	95552565	95624347	DICER1	70576	0.983199131	111782	1	0
14	95999840	96011061	GLRX5	11014	0.981552446	51221	1	0
14	96176304	96180533	TCL1A	4127	0.975880823	44229	1	0
14	96858448	96955764	AK7	93987	0.965791853	137316	1	0
14	97263641	97398059	VRK1	131533	0.978537101	174418	1	0
14	99635624	99737861	BCL11B	100618	0.984164246	142237	1	0
14	100704635	100749129	YY1	43231	0.97161415	84494	1	0
14	101192042	101201539	DLK1	9085	0.956617879	49497	1	0
14	101245747	101327368	MEG3	79947	0.979490572	121621	1	0
14	102430865	102517129	DYNC1H1	83701	0.970288881	126264	1	0
14	102547075	102606036	HSP90AA1	55227	0.936670002	98961	1	0
14	102690837	102771537	MOK	78446	0.972069393	120700	1	0
14	102829300	102968818	TECPR2	131316	0.941211887	179518	1	0
14	103243813	103377837	TRAF3	126935	0.947106488	174024	1	0
14	103388993	103399933	AMN	10802	0.98738574	50940	1	0
14	103398716	103523799	CDC42BPB	120480	0.963200435	165083	1	0
